"event","action"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_during_getting_up_or_rising1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_during_getting_up_or_rising1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_during_getting_up_or_rising1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_during_getting_up_or_rising1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_during_getting_up_or_rising1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_during_getting_up_or_rising2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_during_getting_up_or_rising2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event8_fall_while_during_getting_up_or_rising2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_initiation_of_walking2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/sit"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/stand"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_initiation_of_walking2_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_preparing_meal2_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_preparing_meal2_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_preparing_meal2_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event8_fall_while_preparing_meal2_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/fall"
