"inside_object","outside_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer151_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/sink158_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor33_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/stove166_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet146_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/lightswitch58_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher168_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer155_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor29_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/orchid128_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/juice179_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate91_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/garbagecan121_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mincedmeat188_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/doorjamb46_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet142_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl117_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk182_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor27_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate83_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet148_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug125_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fridge165_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate103_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/door47_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer153_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad189_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet144_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate67_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor23_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer157_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl119_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/oventray167_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor31_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/powersocket57_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter149_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl115_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer154_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor24_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate68_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl116_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet141_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug126_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor32_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk183_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl186_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter139_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon187_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan62_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate104_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet159_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer150_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl175_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable134_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor28_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate84_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet145_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster169_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet147_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/stovefan164_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor30_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/knifeblock61_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor22_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer152_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave174_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/juice180_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl118_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer156_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor26_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe111_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencabinet143_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate76_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/doorjamb48_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder122_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid124_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor200_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate237_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor196_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug232_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/orchid231_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/sofa224_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe241_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor198_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate248_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/doorjamb214_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate242_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor197_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/slippers247_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/lightswitch250_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel243_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow226_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor195_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor199_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/powersocket251_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/livingroom194_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl175_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/microwave174_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/oventray167_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/stove166_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcabinet336_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp320_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothbrush352_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towelrack331_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug323_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass351_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel354_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothbrush352_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel340_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall300_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe327_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/facecream347_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel341_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf332_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/painkillers350_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towelrack329_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel342_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall302_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug323_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothpaste349_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp322_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall298_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothbrush352_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet339_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel340_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingmachine357_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/perfume343_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel342_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass351_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall299_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/barsoap353_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothpaste349_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall303_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/deodorant344_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towelrack330_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothpaste349_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towelrack329_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter337_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/window318_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothpaste349_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall301_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/sink338_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towelrack329_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel355_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet339_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet339_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel341_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp321_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroom297_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall265_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom253_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall263_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom253_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall262_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom253_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe270_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom253_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall264_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom253_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall369_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toy399_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/window376_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall373_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chair405_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall375_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall371_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe419_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel402_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall372_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe420_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall368_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug417_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall370_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe418_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall374_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom358_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toy399_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf403_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall21_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass71_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass87_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall17_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp55_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall13_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp53_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingsponge123_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall15_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass79_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall19_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe129_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand160_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/walllamp54_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass72_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall14_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass88_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall18_scene3","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchen11_scene3"
