"upper_object","lower_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl331_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster311_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster311_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid269_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid269_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter240_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bellpepper327_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bellpepper329_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bellpepper325_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave316_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bellpepper328_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bellpepper326_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer248_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer247_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer246_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer248_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork281_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate287_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork274_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate279_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate275_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife277_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife282_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork286_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife285_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate280_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork278_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife273_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon332_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/microwave316_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench234_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench235_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer242_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer241_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer243_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer243_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer244_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad318_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster311_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker309_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench235_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench234_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe258_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe256_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe257_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/character1_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer242_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer241_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer243_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer243_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer244_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toaster311_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeemaker309_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad318_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer245_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench235_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench234_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe258_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe256_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple180_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/apple173_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/barsoap34_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle124_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle127_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice347_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable302_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book332_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple182_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl184_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple181_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl184_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple183_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl184_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple180_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl184_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bed231_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor200_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf230_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor204_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf307_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor294_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor52_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple174_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple178_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple176_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple173_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple177_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple181_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple179_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple175_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle127_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/plate105_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle124_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/plate106_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice347_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/plate337_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench130_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book91_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand131_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book92_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand131_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle127_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hairproduct37_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel41_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/facecream36_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothbrush32_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/deodorant35_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/toothpaste39_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/faucet29_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass33_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hairproduct38_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcounter27_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow240_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bed231_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow241_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bed231_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow119_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow118_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow119_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow119_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow119_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench128_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow120_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench130_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow121_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bench130_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile109_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate105_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chips188_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile110_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe125_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate106_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel270_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/cabinet233_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger327_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants330_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger326_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt328_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger325_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt328_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger326_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt329_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/orchid318_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable302_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate337_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable302_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake346_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable302_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/papertray267_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse246_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat247_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cpuscreen243_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper266_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/keyboard244_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat311_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse312_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cpuscreen309_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/keyboard310_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl93_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl93_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl94_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl93_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/microwave164_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/dishwasher158_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor198_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor198_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/desk227_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor198_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand229_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor199_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand226_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor200_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingmachine50_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor20_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/stall30_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor22_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand305_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor292_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/desk304_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor295_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile107_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor52_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf153_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor52_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter152_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor54_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter152_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor54_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter152_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor54_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable129_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug117_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor56_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand131_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor57_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/garbagecan112_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/floor60_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate98_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/washingsponge115_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl96_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer145_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/crackers196_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounterdrawer146_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife85_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate101_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishwashingliquid102_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chicken171_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate99_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutlets172_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon193_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl97_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel114_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl95_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salad194_scene2","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchencounter140_scene2"
